song_id,album_name
'TRATUUD128F9307F90','500'
'TRATUQR128F422F34D','The Anatomy Of'
'TRATUIK128F4225A26','French Canadian Irish And Scottish Fiddle Music'
'TRATIBL128F4250E1C','Firehouse Rock'
'TRATITX128F4245C6D','Bells / Prophecy'
'TRATIQJ128F92DFA28','Rum & Coke'
'TRATISX128F4266B66','The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1'
'TRATIKX128F42697BF','The Time Machine'
'TRATIBE12903CB342E','The Lakeshore'
'TRATIEN12903CB0CAF','O Viol\xc3\xa3o Brasileiro de Tur\xc3\xadbio Santos'
'TRATNMX128F427C2FC','Audio Adrenaline'
'TRATNDJ128F9359840','Cajun Jay'
'TRATNKU128F92F60C1','Lost Treasures: Rare And Unreleased'
'TRATNJH128F1452449','Vana-Va-Ndota'
'TRATGQQ128F9314185','The Road Home'
'TRATGDZ128F9314B6C','New Hope for the Dead'
'TRATGQO128F421B850','Wyrd'
'TRATGQE128F93060E3','Reggae Max'
'TRATGVD128F42A8331',b"Both Rock 'N' Roll"
'TRATZPD12903CC99F','Urban Renewal Program - Supplement 1.5'
'TRATZQS128F1467D4','Duty Now For The Future/New Traditionalists'
'TRATZBC128F933A552','Leroy Hutson Selected Hits Vol. 2'
'TRATTRI12903CAF946','John Brown Or Die: A Revival You Can Believe In'
'TRATTAF128F147CA09','No te apartes de mi'
'TRATTMT128F149167','Love Songs'
'TRATSNE128F427EDB6','The African Typic Collection'
'TRATSUF12903CE90D5','En toute complicit\xc3\xa9'
'TRATSXR12903CE858','Dirty Mind'
'TRATAIB128F92E81C','Live&Greetings From the Flow State'
'TRATAFP128F423F8DD','Sacred Memories'
'TRATAZV128F425A410','Friend Or Foe'
'TRATAMG12903CE335E','Shitzzo EP'
'TRATAWT128F426B753','I See Stars - The Trance Album'
'TRATFBG128F9352D17','Maiastru Sfetnic'
'TRATFFU12903CFA9D6','Little Miss Dynamite'
'TRATFDV128F42B62F7','Best Of Buddy Miles'
'TRATFYD12903CAE45A','The String Cheese Remix Project'
'TRATFXS128F93283D1','Atada'
'TRATOFK128F422AD0C','Bottom Belle'
'TRATOAL12903CE90D3','En toute complicit\xc3\xa9'
'TRATOBZ12903CBA6BC',b"'77 In '97"
'TRATOHB128F930270D','Superpop Venezuela'
'TRATOZH12903CFA6DC','Echoes Of Tomorrow'
'TRATOKV12903CDDF0F','King of the Gospel Singers'
'TRATOHC128EF3460DA',b"Long Before Rock 'n Roll"
'TRATOAJ128F422F6A7','Alive in Torment'
'TRATHCF128F4293FC8','As Long As You Want This'
'TRATHDO12903CAF45','XL60 Remix-Jeunesse 1'
'TRATHRY128F92C319D',b"Here's To The Losers"
'TRATHPX128F9341B8A','Blank Generation'
'TRATHTT128F4264AA4','West Coast Diaries Vol.1-cass.'
'TRATHGH12903C9D01','Travel Without Leaving The Bed'
'TRATHFM128F148ADD4','Eastmountainsouth'
'TRATMAW128F427F988','Drive'
'TRATMXM128F1457AC','Verdi - La Traviata (Highlights)'
'TRATMFC12903CC8D96','Back To My Place Baby \x13 Seductive Soul'
'TRATMBK128F146BB52','20/20'
'TRATMAL128F427EC8D','Safari Croisi\xc3\xa8re'
'TRATMXT12903CC1153','Music To Driveby'
'TRATMBF128F421B3E7','Believe It!'
'TRATJXC128F93124CE','Ojo'
'TRATJDJ12903CDB82E','Osaka After Dark'
'TRATJNG128F4255834','Always Was_ Is_ and Always Shall Be'
'TRATCDP12903CB0432','Remotely Controlled'
'TRATCOE128F145F694','Todos Mis Exitos Vol. 2'
'TRATCPN128F42973DD','Under the Influence'
'TRATCAZ128F4284985','25 Years/25 Songs'
'TRATCMK12903CABAC8','Ibiza 1991 - 2009'
'TRATCLI128F422BCF8','Ryan Dan'
'TRATDKN128E078EDB3','Without Me'
'TRATDSO12903CDC007','Revolver'
'TRATVMP128F92E6ACE','Sjansons patin\xc3\xa9es'
'TRATVSQ128F92E368F','Flame In My Heart'
'TRATVHH12903D02556','Murskapunkkia'
'TRATVGT128F9310C89','Music To My Ears_ A Collection of Music for Children of All Ages - Faur\xc3\xa9_ Chopin_ Saint-Sa\xc3\xabns_ Schumann_ Borodin_ Bach_ etc'
'TRATQWS128F931E5EA','The Piper At The Gates Of Dawn'
'TRATQDK128F1489B3E','Fuse_ The'
'TRATQII12903CC785F','Counterfeit'
'TRATQSL128F932E2ED','Gold'
'TRATQNV12903CD6111','Drum Set Variations'
'TRATXYI128F42AC8F2','Obsession'
'TRATXMS128EF340BEC','Port Of Miami'
'TRATXBC128EF34B540',b"J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos"
'TRATEGE12903CA0ADD','Morgarot'
'TRATEWX128F427CCC1','Bodhisattva'
'TRATEMM12903CCA8E0','Dramatic Story'
'TRATEMP128E0788535','Kite'
'TRATESL128F92F12DF','Karaoke: Country Super Stars - Singing to the Hits'
'TRATESI128F932F694','Christin\xc3\xa9: Dede'
'TRATBXO128F1466466','Here Come the Lords'
'TRATBRK12903CAF9AF','Suburban Empire'
'TRATBRJ12903D06127','The Things We Left Behind'
'TRATBAU128F92FB282','Aux'
'TRATBGP128F1482545','Squirrel And G-Man Twenty Four Hour Party People Plastic Face Carnt Smile'
'TRATBNG128F92CADA8','Talento De Barrio'
'TRATBLI128F92F78F8','Room For Squares'
'TRATBWU128F92CC612','Hadag Nahash - LIVE'
'TRATBYD128F92CE21A','Shogun'
'TRATKVK128F93668B8','Calm Before the Storm'
'TRATKTL128F428C94C','Papi Chulo'
'TRATKGB128F146AB26','12 Best Loved Songs'
'TRATKMG128F1483CA2','The Best Remix of Sammi Cheng'
'TRATKOV128F4278128',b"I'm The Fat Man"
'TRATKVY128EF35F97A','Songs About Jane'
'TRATKAG12903D0E953','Se Peg\xc3\xb3...!'
'TRATKZR128F426B930','Vafalungo'
'TRATKIX12903D02EB1','Cold Shot!'
'TRATKNE128F9354E8D','Hotel St Tropez - La Suite Deluxe'
'TRATKXV128F92D0480','The Keys'
'TRATLTV128F92FC979',b"Soul To Soul/ Texas Flood/ Couldn't Stand The Weather"
'TRATLLL128F149DBE','Aquarela Do Brasil'
'TRATLOJ128F9308AB','20 A\xc3\xb1os'
'TRATLXA128F93079AF','7 note 7'
'TRATYIA128F92DECEA','Eric Release (2041)'
'TRATYVV128F931CF6E','Marlene Dietrich'
'TRATYNL128F429D572','Hijo De La Luna'
'TRATYJI128F4255D27','Introducing&'
'TRATYYP128F9335EE9','Concept Of Life'
'TRATYQP12903CF5881','Dances_ Prayers_ & Meditations For Peace'
'TRATYGE128F149D0B1','\xc3\x9cber alles in der Welt / Ihr hated nur (Remix)'
'TRATPKE128F1467FE7','You Got Me'
'TRATPRU128F426E8AC','Complete Recordings_ CD C'
'TRATPZY128F930CFD0','Planxty'
'TRATPFO128F42A3A47','Plays Boleros'
'TRATPRE128F931B12E','Honky Tonk Rockabillies_ Volume 1'
'TRATPJK12903CBF745','Christmas With The Stars'
'TRATPCS128F146224A',b"AmeriKKKa's Most Wanted (Explicit)"
'TRATWQQ128F426F1EC','Besos'
'TRATWHC128F42644DA',b"Jimmy Witherspoon & Panama Francis' Savoy Sultans"
'TRATWGI128F42669C8','Salsa Legende - Best of Ray Barretto_ vol. 2'
'TRATWTC128F4291AB3','South Texas Swing'
'TRATWUQ12903CBB990','Cantan Al Amor Y La Amistad'
'TRATWHT128F4259F82','Journey of Joy'
'TRATWFZ128F931D72F','Rock On'
'TRASRJQ128F9335405','Tesoros De Colecci\xc3\xb3n'
'TRASRTM128F42892D2','Finest Dearest'
'TRASRBP12903CA768',b"Trains & Cars - A Trip To Rock 'n' Roll Vol. 1"
'TRASRRC128F93318B2','Dirty District'
'TRASRYK128F4249EA1','La Leyenda Viva!!! La Verdadera Historia'
'TRASRMQ128F9355A5','Promised Land (The German Remixes)'
'TRASRRW128F9325663','Classic Western Themes Vol. 1'
'TRASRJY128F146AB74','Beyond the Veil: Live at Bobby Jones Gospel Explosion XIII'
'TRASRBM128F9304F43','Renaissance'
'TRASUAV128F4266114','Everyone Falls In Love'
'TRASUIZ12903CA4ACE','Riddim Driven - Bad Bargain'
'TRASUTO12903CD5E07','Cin\xc3\xa9-Stars: The Marx Brothers'
'TRASUDV128F42B86F','Renaissance The Classics'
'TRASUVR128F14956C8','Country Music Hall Of Fame Series: Grandpa Jones'
'TRASIWA12903CFFC4D','Showtime Juggling'
'TRASIKR128F9308AD7','Volver A Empezar'
'TRASIJO128F4258025',b"Don't Label Us"
'TRASNOA128F424EBDD','Collection of Wo De Zui Ai'
'TRASNOR128F422BCDC','Siempre Boleros - Pasado Y Presente'
'TRASNPV128F92F9771','Sem Poupar Cora\xc3\xa7\xc3\xa3o'
'TRASNJX128F4230E5E','Greatest Salsa Classics Of Colombia - Vol. 1'
'TRASNMK12903CB95E7','The Last Street Preacha'
'TRASNKG12903CFD2C','In My Mind'
'TRASNLH128F421FFEC','Process And Passion'
'TRASNWT128F1489C28','The ATCO Sessions'
'TRASGQY12903CBF407','Tesoros De Coleccion'
'TRASGHI128F423A47E','The Definitive Gospel Collection'
'TRASGGB128F428C911','The Italian Sessions'
'TRASGQX128F932516C','Live From Across The Pond'
'TRASGLA128F147F4F6','Wonderful World'
'TRASGKM128F42644C5','Betty'
'TRASGRP128F9338663','Inolvidables RCA - 20 Grandes Exitos'
'TRASGLV128F42390CA',b"Beggar's Paradise"
'TRASGRC128F930D703',b"Pee Wee Crayton's Is This The Price I Pay?"
'TRASZOF12903CBD87C','Amor en Bossa Nova'
'TRASZML128F42358CD','Colors'
'TRASZWP128F426730E','Rumba Congo'
'TRASZUN128F148B165','Another 700 Miles'
'TRASZDW128F4269894','N Ster Vir My'
'TRASZIF128F42542A1','Blues At Midnight'
'TRASZVC128F1485291',b"Sweet Talkin' Girls: The Best Of The Chiffons"
'TRASZCV128F42569C7','Elton Britt: Ridin With Elton'
'TRASTKB128F92F6AE7','In Shallow Seas We Sail'
'TRASTZG128F9329213','Chicken Little - Himmel Und Huhn Original Soundtrack (German Version)'
'TRASTMM12903CBEF91','Pon De Floor'
'TRASTZP12903CDF4A','Ahead Of The Race'
'TRASTGT12903CDD457','Kitaro Osaka-Jo Hall Live in 1983'
'TRASTIS128F92FA998','Pride and Prejudice'
'TRASSFI128F92E2743','Take Five'
'TRASSPH12903C97583','50 Broadway Showstoppers'
'TRASSJE128F427927A','Diary Of An Afro Warrior'
'TRASSMF128F93394B9',b"L'Accord\xc3\xa9on du tour de France"
'TRASARM12903D03718','Black Tambourine'
'TRASAKZ128F934A412','Lifting High'
'TRASAGX128F4262E28','Family Style'
'TRASAIC128F4269413','Babies Go Sting'
'TRASARO128F145E40F','From The Beginning'
'TRASAVA128F9309D08','After Ours'
'TRASAXZ128F9342D50','Anarchy'
'TRASFIH128F92F35EF','Jah Protect'
'TRASFAV128F93428A4','High Wide & Handsome - The Charlie Poole Project'
'TRASOPN128F9316701','Unloved and Weeded Out'
'TRASOCX128F4271AB9','Blues Masters Vol. 10'
'TRASOUI128E078F152','The Kids Are Alright'
'TRASOTO128F9325223','The Golden Age Of Wireless'
'TRASOHJ128F42512B1','Tiwanaku'
'TRASOEA128F934BF50','Entre Mariposas'
'TRASOQY128F92FEC9F','En La Soledad'
'TRASHZB128E0791E81',b"Chicago '85...The Movie"
'TRASHYD128F93119EE','WANT'
'TRASMWP128F92CE9CE','Sugar Man'
'TRASMUR128F42775D6','In Sides'
'TRASMVX128F931AC3C','Banjo-Kazooie: Nuts And Bolts (Original Soundtrack)'
'TRASJRH12903CF2689','S\xc3\xa9ance'
'TRASJAY12903CB26CE','Parker\'s Birthday "Live in Texas'
'TRASJIY128F149998',b"This Is Why I'm Hot (The Original)"
'TRASJMP12903CB26E8',b"I'll Be Your Light"
'TRASJMT128F9314118','20 Grandes Sucessos De Vinicius De Moreas'
'TRASJND128F427F993','Drive'
'TRASCXB128F423D3E7','Loup Garou'
'TRASCGS128F426C1AF','The 21 Century Tour'
'TRASCAU128E078FB37','Love_ Peace & Nappiness'
'TRASCXA128F9323581','Tides of Sorrow'
'TRASCUS12903CA4D22','Lepta'
'TRASCAH128F147371F','Disque Path\xc3\xa9'
'TRASDYA128F425E84F','Exclusive'
'TRASDIH128F425B6CF','The Great Polka Swindle'
'TRASDMK128F4243937','The Great Leap'
'TRASDON128F42AD04D','Sinfonia De La Copla'
'TRASDUS12903CA0686','Collision'
'TRASDGG128F933EDE2','The People or The Gun'
'TRASVZZ128EF35EB69','OM'
'TRASVXI12903CF98CD','The Rodeo Eroded'
'TRASVOH12903CCDC0','Raymond v Raymond'
'TRASVNS128E07855BF','My Christmas EP!'
'TRASVHW128F92E3A4','Static Dynamics'
'TRASVHD128F1465963','Colorful You'
'TRASVJJ128F424BEDF','The Best of the Jazz Guitar'
'TRASQBA128F427B273','Bondage Goat Zombie'
'TRASQIB128F426693D','J.Lo'
'TRASQRN128F1464712',b"The World's Fastest Indian"
'TRASXZE128F427F156','Le Jardin De Heavenly'
'TRASXEL128F93499DF','Ultra-Lounge / Organs In Orbit  Volume Eleven'
'TRASXOW12903CB7528','Two-Shade'
'TRASXXQ128F92E3EED','Dukhi Dil Mera'
'TRASEAT12903CEF0B3','The Very Best of Nestor Torres'
'TRASBFV128F1483E40','Sammi Shocking Colours Live 2001'
'TRASBQL128F92F0777','NA NA HEY HEY'
'TRASBVS12903CDB231','God Knows I Tried'
'TRASBME128F9302529','Tales of the I-Them'
'TRASBSO128F1465A78','M83'
'TRASBDT128F1470F0D','Funky Wacho'
'TRASBCH128F93369B6','8WM/Novakane'
'TRASBUV128F933904E','Beads on a String'
'TRASKII128F92FA33E','Welcome The Night'
'TRASKIQ128F14684FF','Ultra-Lounge / The Crime Scene - Volume Seven'
'TRASKBC128F9305D7D','Virtue'
'TRASLLI128EF359219','Lullaby - Music for the Quiet Times'
'TRASLUV128F423DA7','The 10th Kingdom'
'TRASLHI128EF343C84',b"What's The Time Mr. Wolf"
'TRASLMY128E0782D6A','Heroes'
'TRASLWL12903CA752D','Rainboy'
'TRASLGT12903CDFC6C','Apotheosis'
'TRASLVK128F935046C','Ah\xc3\xad Vamos'
'TRASYSY128F92F39F5','Group Sex'
'TRASYIH12903D08529','Who I Am'
'TRASYTJ128F92FF867','Stories'
'TRASYJN128F92FF293','The Art of Falling'
'TRASYWM128F14804A5','(ONe)'
'TRASYLV128E0794878','A Brief History Of The 20th Century'
'TRASYLN128F14AB9B9',b"American Folk Blues Festival '72"
'TRASPBJ128F14A9F56','Mahlzeit!'
'TRASPVN128F4258C62','Love Life'
'TRASPQA128F4273D22','Dijous Paella'
'TRASPXS128F426A1C0','A Musical Massacre (Explicit)'
'TRASPTN128F14B0EF2','Kick Out The Jams'
'TRASPAO12903CEAF4C','Apollo Sound II'
'TRASPAS128E078DFB3','Kaya'
'TRASPVQ128EF35454C','Safizam'
'TRASPVS128F92F6EA3','Darkside Of M-Town'
'TRASWPD128F42B4F7','We Ride'
'TRASWVM12903CA5601','Soca Rumble in the Cave'
'TRASWIV128E0788A84','Rotten Apples_ The Smashing Pumpkins Greatest Hits'
'TRASWQE128F146C987','New Pin'
'TRASWST12903CDDB62','Dim sa w vle'
'TRASWAT128F93369E7','Eternal Dance II'
'TRAARRG12903CDB456','Il meglio di Gloriana'
'TRAARUN128F932B1A0','Time Will Tell'
'TRAAUGD128F42734DA','Miscelanea'
'TRAAUZX128F92F3D53','Dirty Harriet'
'TRAAUWD128F930DD4E','Country Masters Vol 1'
'TRAAUZI12903CAFD53','Ultimate Happy Hardcore 3'
'TRAAUMZ12903CA97DC','Music For Christmas Lovers'
'TRAAUSW128F426646E','Exclusively'
'TRAAIAE128F42AC53D','Timeless'
'TRAAIIE128F4288BB1','Louie Bluie Film Soundtrack'
'TRAAIAN12903CFF16D','Feel Good All Over: Anthology 1970-1976'
'TRAAILM128F93480B','Canciones De Amor De Miguel Gallardo'
'TRAAIII128F427D5D8','Donny Hathaway'
'TRAAIGD12903CA2F3C','The Early Tapes 1975-1976'
'TRAAIHL128F92E6DDA','Legacy'
'TRAAIYR12903CD290D','White Feather'
'TRAAIXU128F4241E5C','Homemade Ice-Cream'
'TRAANTD128F9323B23','7 Miles'
'TRAANBH128F9345A6C','Venus Envy'
'TRAANRI12903CD0A9C','End Of The Road - Single'
'TRAANMF12903CEAFEF','Snapshot'
'TRAANKK128F42531BC',b"Freddy's Favorites: The Best of A Nightmare On Elm Street"
'TRAANTZ128E0792529','Things Falling Apart'
'TRAANLZ128F934EC42','Manila Nights'
'TRAAGEC128E079252C','Things Falling Apart'
'TRAAGZU128EF360F47','15 Exitos Vol. 2 Flor Silvestre'
'TRAAGMJ12903CAD7D4','Vendredi 13 - 1981'
'TRAAGXN128F92DE52C',b"Daddy Don't Disco"
'TRAAGKQ128F92EAF39','Un Titre de Toune'
'TRAAGVM128E0784D95','What You Thought You Heard'
'TRAAGGE128F9325E2C','Your Funeral... My Trial (2009 Digital Remaster)'
'TRAAGPH128F4273C8D','Affirmation'
'TRAAGCZ128F93210FD','Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness'
'TRAAZOZ12903C9CABF','King Of Myself'
'TRAAZBX128F1492AF8','A Classic Christmas'
'TRAAZGC12903CB5DF','Road House'
'TRAAZLK128F93586D6','EQUALIZE'
'TRAAZQW128F93430DC','Steady On'
'TRAAZQF128F4285BC3','Realive Tour 2002 -Odoranya Son Son- in Tokyo'
'TRAATPA128F146753C','Extreme'
'TRAATNJ128F42631BA','Untitled'
'TRAATBN128F14ACE82','Aliens - The Deluxe Edition'
'TRAATWQ12903CC5BA8','Tales From The Sick'
'TRAATMY128F9334DAC','Nuestra Tradici\xc3\xb3n'
'TRAATJK128F9339179','One World One People'
'TRAATGM12903C9CD7C','Mind Control'
'TRAATLC12903D0172','Live From Dublin'
'TRAATMY128F149562F','Window In The Skies'
'TRAASYO128F4263883','Britten: Orchestral Works'
'TRAASSO12903CDD2FF','Psycho Drama'
'TRAASIG128F92C3A6','Kivenkantaja'
'TRAASKO128F427CE1C','Straight Outta Compton'
'TRAASQC128F93480F0','Revolutions Per Minute'
'TRAASDM12903CD474E','4 Day Tornado'
'TRAAAAW128F429D538','Fear Itself'
'TRAAAVG12903CFA543','Superinstrumental'
'TRAAAFD128F92F423A','Muertos Vivos'
'TRAAFEB128F92F8694','I Will Love Again'
'TRAAFMS128F933AB23','Canci\xc3\xb3n Animal'
'TRAAFRU128F9339158','One World One People'
'TRAAFSM128F425A2C5','Tales Of Wonder'
'TRAAOEH128F426A82F','Leland Martin'
'TRAAOYG128F9314996',b"S'Wonderful Movie'n Bossa"
'TRAAOTT128F9342E04','Seu Olhar N\xc3\xa3o Mente'
'TRAAOIN128F9303790','For Screening Purposes Only'
'TRAAOTD128F42322FC','Texas Songster'
'TRAAOXM12903CFB3B0',b"Never Be Scared / Don't Be A Hero"
'TRAAOPW128F428AE31','That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split'
'TRAAHMO128F92DE7C9','Openbare Weg'
'TRAAHZP12903CA25F4','The Equinox'
'TRAAHJX128F9312B83','The Incredible Kai Winding Trombones'
'TRAAHDH128F93094B6','Le top du p\xc3\xa8re N\xc3\xb6el'
'TRAAHEH128F427FCEF','20 Suosikkia / Rilluttele y\xc3\xb6'
'TRAAHPZ12903CB4643','Tip World Singles 2000'
'TRAAHEG128E07861C3','Malpractice'
'TRAAHRF128F92FE234','Praise Him...Live!'
'TRAAHKE128F421389','Staying on the Watch'
'TRAAMFT128F93128AD','Crack The Skye'
'TRAAMKL128F9347D8A','LOOK (Original Motion Picture Soundtrack)'
'TRAAMPA128F92E7D0D','Enjoy!'
'TRAAMYQ128F148B753','The Best Of Shelley Fabares [Digital Version]'
'TRAAMSO128EF348DCC','A Nite On The Strip - Live'
'TRAAMFG128F92FDEA2','Take A Look'
'TRAAJMH128E0785407','Nothing Else Matters'
'TRAAJJG128F4284B27','Underneath'
'TRAAJJV128F42A2F99','99 Monkeys'
'TRAAJVJ128F42570AD','Mish Mash_ Le Blues European: Musique Slave Et Klezmer'
'TRAAJXQ128F92E65BF','In this Life'
'TRAAJNM12903CF4750','A Tribute to The American Horse'
'TRAAJJA12903CC518A','The Hit List'
'TRAACQT128F9331780','The Emperor Falls'
'TRAACVS128E078BE39','Who Is Mike Jones?'
'TRAACIW12903CC0F6D','Strictly Confidential'
'TRAACTB12903CAAF15','20 Of Her Best'
'TRAACPE128F421C1B9','Occasional Rain'
'TRAACER128F4290F96','Miss Machine'
'TRAACSL128F93462F4','Best of The Shangri-Las'
'TRAADED128F42741FD','Profities'
'TRAADIV12903CB15C1','The Palest Grey'
'TRAADLH12903CA70EE','A Match & Some Gasoline'
'TRAADVH128EF34DE7A','Too Much Too Soon'
'TRAADYB128F92D7E73','Bossa Nova Stories'
'TRAADQX128F422B4CF','Etiquette'
'TRAADYI128E078FB38','Love_ Peace & Nappiness'
'TRAADRN128F932D607','Ec8or'
'TRAADEV128F9348C0A','Cracks'
'TRAADMH128F9343E59','A Bothered Mind'
'TRAAVOU128F422F292','Discovering The Waterfront'
'TRAAVDZ128F148C948','Love That Bert Kaempfert'
'TRAAVGB12903CFAA99',b"Please Help Me I'm Fallin'"
'TRAAVIH12903CFAC90','Pink Chokolate!'
'TRAAQYN128F92ED77E','To Live Alone'
'TRAAQIH128F428BDEA','RoadKillOvercoat'
'TRAAQLJ128F428E870','Lagrimas Negras'
'TRAAQOH128F4265CE6','Surprise'
'TRAAQUC128F9322A82','Bone To Pick'
'TRAAQCK128F92E8C33','Alright_ Still (Deluxe)'
'TRAAQFC128F425ED83','Miles To Miles'
'TRAAQUF12903CDF4A4','Strictly Trucking'
'TRAAQYU12903CE68CE','PeeBoy EP'
'TRAAQWF128F92D1AAD','Music Of The Brazilian Masters'
'TRAAQEV12903CB5459',b"Zlatni hitovi '90 1"
'TRAAXPA128F92FC706','Cinema Do Mar'
'TRAAXMX128F9307699','Ministry of Sound Presents 100'
'TRAAXMC128F14A53EA','Love Among The Young'
'TRAAXUY128F426BA55','Echoes'
'TRAAEXM128F92D47C8','Jeux de dames_ vol. 1 (r\xc3\xa9alisation Ronald Rubinel)'
'TRAAENP128F147BF32','Eat / Kiss: Music For The Films By Andy Warhol'
'TRAAEAM128F934B199','Germicide'
'TRAAENC128F1451DE9','Hometown 2001'
'TRAAEEH128E0795DFE','The Road To Hell Part 2'
'TRAAERU128F930674F','Classic Gold: Best of All'
'TRAABJL12903CDCF1A','Arrivederci'
'TRAABJV128F1460C49','Dancing On The Ceiling'
'TRAABXG128F9318EBD','Whatever Happened To Boredom?'
'TRAAKSB128F934D73A','Nha Vit\xc3\xb3ria'
'TRAAKVA128F934E69E','Scarcity'
'TRAAKJJ128F4228346','20 Suosikkia / Rautalankaklassikot / Kolme kitaraa'
'TRAAKAV128F931BE25','Bravo Alayki Rare recording'
'TRAAKVD12903CE8474','Fire'
'TRAALNG12903D014E9','Pentagrammaton'
'TRAALUX12903CFD50','Auralux Reggae Showcase'
'TRAALZN128F932D457','Up Above My Head'
'TRAALCM128F4264370','Snowflakes'
'TRAALHD12903D0BD6A','No Control'
'TRAALEO128F42A7AEA','El Fuego De Dentro'
'TRAALRZ128F429024E','Pianissimo'
'TRAAYVL128F1473727','Disque Path\xc3\xa9'
'TRAAYRA128F92E9CC7','Love Is A Sometimes Thing'
'TRAAYPN128F9340DDF','Northern Downpour'
'TRAAYPG128F933C941','Cream Trance Anthems Ibiza 2009'
'TRAAYTI128F933663','Guidum'
'TRAAPPQ128F14961F5',b"The B52's"
'TRAAPSQ12903CAE86A','Punk International'
'TRAAPGF128F1458F8','Live In Tokyo'
'TRAAPCC128F42519A7','Time and Space'
'TRAAWUH128F427F12C','Coastal'
'TRAAWQD12903CAA968','20 Greatest Hits'
'TRAAWAD128F92FA59F','The Last Living American Marxists'
'TRAAWOR128F92DF3C8','The Pink & The Lily'
'TRAAWVQ128F9313D31','Harry / Silent Mother Nature'
'TRAAWUM128F426009A','Once More'
'TRAFRFF128F9345B75','Hear Globally: A Cumbancha Collection'
'TRAFRTX128F93426B7','Where The Wild Things Are'
'TRAFRKU128F933CE16','Live'
'TRAFRYJ128F92E638','The Downward Spiral - Deluxe Edition'
'TRAFRCH12903CEA22D','The World According To Go'
'TRAFRBN128F93095F4','If You Want it'
'TRAFRKR128F427D6E6','Vitamin C'
'TRAFRDS12903CC0C66','Joy In The City'
'TRAFUGB128F92EDEDC','Viimeiseen pisaraan'
'TRAFUTE128F930F510','Stories From The Heart'
'TRAFUTO128F428E434','Cantara'
'TRAFUWS128F9320678','Mongo Returns!'
'TRAFUXV128F148C901','Love Letters'
'TRAFICE128F4294E27','As It Should Be'
'TRAFITO12903D0D16A','Os so\xc3\xb1os que volven'
'TRAFIBT128F92FA8DE','En "Algo Nuevo'
'TRAFIQB128F423DCBA','8-Way Santa'
'TRAFISG128F4263F8A','This Will Be Laughing Week'
'TRAFIGU12903CC70C2','Directo en tus manos'
'TRAFIHK12903CBDFF1','Little Man'
'TRAFNMJ128F92D15D8','The Complete Hi Recordings of Charlie Rich'
'TRAFNBM128F92F4F88','Surprisingly Good for You'
'TRAFNEI128F1458CAA','Morrocan Roll'
'TRAFNWS128F931A45D',b"If You Love These Blues_ Play'em As You Please"
'TRAFNJM128F933D6D','Eurovision Song Contest 2009'
'TRAFNAH128F42A400D','Stills'
'TRAFNVQ12903CE7322','Only A Woman'
'TRAFGKU128F42889EF','Bacilos'
'TRAFGPC128F9310D55','Spread The Germs'
'TRAFGYR128F930F410','Tribesman Album'
'TRAFZKN128F92E11AD','The Dee Jays / Baby Talk - Best of'
'TRAFZKY128EF36588','Diamond'
'TRAFZTM12903CB1F7','2Fresh - Get It Started'
'TRAFZHK128F145E86','Lifer'
'TRAFTDZ128F42355ED','Pass In Review'
'TRAFTVR128F14775A1','The Best Of'
'TRAFSGJ12903CAA742',b"Smokin' Hits"
'TRAFSLJ128F14913B0','The Age Of Style - Hits of the 30s'
'TRAFSIP128F9301AE9','Insomnia - The Best Of'
'TRAFSSU128EF344074','Lost and Found'
'TRAFSAO128F92EFA4','Tacos Deluxe'
'TRAFSAP128E0780ECF','80s Triple Set'
'TRAFAKZ128F933D7B9','Chris Farlowe Selected Hits'
'TRAFAJA128F9333A92','Lift'
'TRAFAJC128E078888','Lullabies To Paralyze'
'TRAFAGF128F93184F8','Rhythm Formula: Volume Three - Discovery'
'TRAFAIB128F426E636','Covers'
'TRAFAID128F4243DAF','Bigger Than America'
'TRAFATP128F424A9B7','Charanga After Hours'
'TRAFABO128F933DE53','Nattf\xc3\xb6dd'
'TRAFAQY12903CA70F7','A Match & Some Gasoline'
'TRAFABD128F9321D41',b"It's About Time!"
'TRAFFPR128F421A35F','Underground Network'
'TRAFFEM128F42A2223','Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack'
'TRAFOZW128F92F1594','Snug'
'TRAFONO128F4248100','Normal as the Next Guy'
'TRAFOTS128F42255A6','Rio'
'TRAFOKY128F4276D91',b"Let's Get Free"
'TRAFOKY128F92ED751','David Cook'
'TRAFHBM128F92EE7B0','One'
'TRAFHRS128F14599C0','20th Century Masters: The Millennium Collection: Best Of Semisonic'
'TRAFHKA128F429F7C0','Washboard Sam Vol. 1 (1935-1936)'
'TRAFHHN128F9317216','In The City Of Sleep'
'TRAFHJI128F9302CFF','Adventures In Emceein'
'TRAFMME128F932B4D5','Knives [Clean]'
'TRAFMAA12903CF56C6','Nunca Tuve Tanto Blues'
'TRAFMIO12903CAF172','The Trombone Sound'
'TRAFMES128F930AB06','All Things Are Connected'
'TRAFMZT12903CBAE53','No Rules [Bonus Edition]'
'TRAFMQA12903CDA8D3','Nippon Banzai'
'TRAFMGJ128F4262151','Boo-Tay'
